id,name,lat,long,count,duration,q10_max,q50_max,q90_max,q10_min,q50_min,q90_min
1912,RSM00022925,60.117,32.317,1,94,20.969,20.969,20.969,19.88,19.88,19.88
1913,RSM00022939,60.633,34.783,3.8,8,21.02,29.6,32.54,191.282,21.384,22.543
1914,RSM00022954,60.033,37.783,3.2,10.5,24.26,30.4,33.1,19.682,22.598,236.518
1915,RSM00022981,60.467,40.2,3.2,15,26.64,31.4,32.7,222.666,241.725,257.898
1916,RSM00022996,60.8,46.3,3.4,9,28,31.8,33,215.202,23.239,252.636
1917,RSM00023022,60.367,49.65,3.6,11.5,22.56,25.6,29.07,115.856,13.027,143.462
1918,RSM00023032,69.75,61.7,2.8,12.5,14.4,23.75,25.62,967.741,12.795,139.521
1919,RSM00023058,69.72,668.194,2.2,25,182.448,24.3,27.9,138.726,16.456,174.502
1920,RSM00023205,69.08,76.9,3,16,23.7,30.1,33,18.017,19.419,22.653
1921,RSM00023219,676.331,530.331,3.6,8.5,23.9,29.4,32.79,173.855,195.355,218.762
1922,RSM00023226,670.831,593.831,3.4,11,24.3,29.5,31.8,148.536,16.585,190.774
1923,RSM00023242,67.483,64.016,2.2,34,21.14,22.9,28.62,143.616,15.339,169.476
1924,RSM00023256,676.994,729.494,2.6,28,25.66,28.7,30.7,156.584,18.143,206.512
1925,RSM00023274,67.47,78.73,2,45,26.25,30.65,32.3,171.545,20.309,218.915
1926,RSM00023305,67.47,86.57,1,92,19.285,19.285,19.285,16.811,16.811,16.811
1927,RSM00023324,66.25,52.583,3.6,11.5,26,29.5,36,174.066,203.155,222.389
1928,RSM00023330,66.43,60.77,2.6,27,26.44,28.5,30.2,167.874,19.307,207.146
1929,RSM00023383,665.294,665.294,2.6,21,246.046,28.1,29.82,167.606,19.371,210.156
1930,RSM00023405,668.797,93.47,2.8,15,24.95,29.75,32.28,185.475,21.595,242.717
1931,RSM00023412,654.331,522.667,3.4,11,24.92,28.7,33.32,176.206,19.694,223.174
1932,RSM00023418,65.97,569.194,3.4,10,26.36,30.9,33.9,197.092,21.729,244.994
1933,RSM00023426,651.167,57.1,2.8,22,20.18,29.2,32.9,169.894,192.615,200.583
1934,RSM00023445,65.382,64.717,2.8,17.5,26.42,30.25,33.8,18.411,216.675,228.769
1935,RSM00023463,65.47,72.67,3.2,17.5,28.51,32.1,36.3,205.658,21.705,231.847
1936,RSM00023472,65.98,84.27,2.6,24,26.9,30.9,33.2,201.632,21.665,224.694
1937,RSM00023518,657.831,879.331,1,92,21.373,21.373,21.373,18.896,18.896,18.896
1938,RSM00023527,64.266,57.617,2.6,19,27.96,31.9,33.44,20.395,22.736,238.486
1939,RSM00023552,64.28,60.88,2.8,23.5,30,30.35,31.6,200.338,20.938,219.531
1940,RSM00023606,64.92,77.82,2.4,13,25.5,32.3,32.7,193.119,222.515,239.157
1941,RSM00023625,63.55,53.817,2.6,15,27,31.5,34.38,204.128,22.666,239.986
1942,RSM00023631,63.65,62.1,3.2,16.5,23.14,30.45,32.4,183.871,21.723,226.114
1943,RSM00023662,63.93,65.05,2.8,18.5,30.07,31.75,33.2,209.621,220.605,229.238
1944,RSM00023678,63.98,82.08,3.4,23,28.58,31.2,33,220.204,22.995,245.982
1945,RSM00023711,63.15,87.95,3.4,8,26.7,30.8,33.4,203.042,23.632,247.852
1946,RSM00023724,62.7,56.2,3.2,13.5,22.868,29.5,34.75,207.143,22.225,252.881
1947,RSM00023734,62.43,608.694,4.2,10,28.26,29.8,32.6,199.218,22.622,240.232
1948,RSM00023803,62.45,66.05,3.2,12,26.8,32.2,33.7,200.579,22.26,247.876
1949,RSM00023804,61.683,53.683,3.4,12,26.3,31.8,32.88,216.296,23.767,250.374
1950,RSM00023847,616.667,508.667,1,92,22.714,22.714,22.714,20.081,20.195,20.195
1951,RSM00023849,61.3,71.3,1,92,21.956,21.956,21.956,19.706,19.706,19.706
1952,RSM00023867,61.25,73.5,3.8,15,26.28,31.5,33.4,198.718,22.562,242.578
1953,RSM00023884,61.1,80.25,2.6,23,31.94,33.1,33.5,235.596,24.628,258.512
1954,RSM00023891,61.6,900.167,3,23,29.1,31.5,33,21.373,23.18,24.348
1955,RSM00023909,616.667,963.667,3.2,14.5,27.5,30.95,32.1,211.119,237.725,250.754
1956,RSM00023914,60.283,54.35,3.4,13,26.2,30.5,32.32,20.458,23.376,243.948
1957,RSM00023921,60.4,56.52,3.4,15,26.56,30.9,34.6,213.008,23.892,25.449
1958,RSM00023929,606.831,60.45,2.8,18,23.9,32.4,33.5,198.373,239.285,246.638
1959,RSM00023933,60.317,64.217,4,15,28.85,31.3,32.1,207.835,22.633,24.371
1960,RSM00023955,610.167,691.167,3.6,14,28.64,31.5,33.1,221.022,23.706,249.034
1961,RSM00023966,604.331,778.667,4,15,30.3,31.9,33,22.529,236.945,254.515
1962,RSM00023975,60.35,84.08,3.4,17,26,32.3,35,213.538,22.676,246.568
1963,RSM00023986,60.35,88.367,2.2,26,28.1,30.3,31.38,20.548,21.308,222.596
1964,RSM00023987,60.38,93.03,2.4,21,26.61,32.4,34.2,210.027,223.975,233.975
1965,RSM00024125,60.25,90.233,2,38.5,25.6,31.3,31.7,16.087,191.015,223.335
1966,RSM00024136,68.5,1.124.331,2.8,15.5,25.53,30.5,32.46,176.493,198.715,23.022
1967,RSM00024143,68.62,118.33,3.2,12,17.93,28.1,31.05,142.846,174.675,220.439
1968,RSM00024266,68.73,124,3,22,19.5,31.6,35.4,16.475,21.293,24.749
1969,RSM00024329,675.667,133.4,2.6,23,25.88,32.2,33.2,167.048,20.584,244.442
1970,RSM00024343,66.25,114.28,2.6,12,19.16,30.8,31.7,14.395,18.503,224.128
1971,RSM00024382,667.667,123.4,3,19,25,32.7,35.8,18.12,22.232,24.506
1972,RSM00024507,66.45,1.432.297,3,23,29.2,31.4,32.7,21.431,23.352,24.431
1973,RSM00024585,642.667,1.002.331,1,94,22.677,22.677,22.677,20.368,20.368,20.368
1974,RSM00024606,64.566,143.2,3.6,10,27.19,31.1,33.5,215.018,23.625,254.093
1975,RSM00024639,63.58,103.97,2.2,24,28.08,33.2,34.4,207.326,22.945,251.784
1976,RSM00024641,63.283,118.333,2.2,24,28.5,34.4,35.46,206.338,22.901,265.226
1977,RSM00024652,637.831,1.216.167,2,34.5,21.25,29,31.95,16.573,20.597,23.465
1978,RSM00024656,63.967,127.467,2.4,20.5,200.305,29.9,34.82,168.687,20.162,235.598
1979,RSM00024661,63.517,129.483,2,37,25.5,31.65,32.55,19.335,218.765,240.455
1980,RSM00024671,64,130.3,2,36.5,23.4,32.1,36.8,184.815,21.775,248.835
1981,RSM00024688,63.95,135.87,2,41.5,18.45,29.4,32.1,153.965,206.385,226.945
1982,RSM00024738,63.25,143.15,2.8,18.5,31,33.9,36.6,221.093,23.917,261.699
1983,RSM00024768,62.15,117.65,1.4,59,29.34,32.6,34.38,222.452,23.295,252.366
1984,RSM00024790,62.033,132.6,2.8,11,18.2,29,32.52,14.04,20.142,217.413
1985,RSM00024817,62.78,148.17,2.8,15.5,29.71,33.5,34.4,225.394,25.359,265.659
1986,RSM00024856,612.667,1.080.167,1.8,43,26.48,33.9,34.84,19.199,22.987,252.086
1987,RSM00024908,61.483,129.15,2.8,19,31.74,32.3,34.35,232.578,24.77,262.749
1988,RSM00024918,603.331,1.022.667,1,94,23.876,23.876,23.876,21.381,21.381,21.381
1989,RSM00024923,60.067,107.967,4,11.5,21.604,30.3,35,208.985,230.405,26.36
1990,RSM00024944,60.72,114.88,2.4,19,31.1,32.75,35.9,231.064,25.773,266.595
1991,RSM00024951,60.4,1.204.167,2.4,25,28.32,32.6,34.9,214.042,24.388,26.198
1992,RSM00024959,608.167,1.253.167,2.4,30,28.32,34.9,35.49,21.785,23.697,264.351
1993,RSM00024962,620.167,1.297.167,2,29,24.85,34.45,35.35,202.865,228.855,252.765
1994,RSM00024966,60.9,131.983,2.6,18,28.4,33,34.3,215.158,24.668,258.202
1995,RSM00024967,603.831,1.344.497,2.4,16,33.54,35.3,35.89,235.494,25.617,275.705
1996,RSM00024982,60.47,130,3,10,22,29.5,32.5,16.04,20.525,22.012
1997,RSM00024988,60.72,142.78,3.2,12.5,25.69,30.4,33.3,181.553,200.165,211.751
1998,RSM00025034,60.083,142.333,4.4,10,19.25,25.5,31.6,979.345,13.548,156.386
1999,RSM00025062,69.62,162.3,3.8,11,848.404,19.5,24.4,58.968,9.24,10.413
2000,RSM00025123,698.797,175.77,4.4,11,19.2,28.7,32.1,148.863,17.336,188.083
2001,RSM00025138,68.75,161.283,2.2,31,21.6,29.4,33.08,168.688,19.782,215.604
2002,RSM00025206,68.12,164.17,2.4,25.5,22.14,30.75,32.92,156.839,188.395,208.606
2003,RSM00025248,67.45,153.72,1.8,44,23.46,29,32.7,157.426,18.075,205.942
2004,RSM00025282,67.25,168.97,3,10,10.24,24.4,27.1,81.213,10.965,14.58
2005,RSM00025356,67.83,-175.8,2.2,22,22.3,30.4,33.2,167.734,20.237,215.742
2006,RSM00025378,663.797,173.33,3.2,9.5,17.75,23.2,24.98,124.796,142.165,153.073
2007,RSM00025399,663.497,-179.1,3,12,14.4,17.9,22,88.808,10.674,13.986
2008,RSM00025400,66.17,-169.8,2.4,25,19.33,33.6,36,163.991,21.083,236.532
2009,RSM00025428,65.73,150.9,2.4,16.5,20.09,30.4,32.39,160.082,20.456,225.032
2010,RSM00025503,65.23,160.53,2,36,22.55,31.45,35.95,180.615,214.025,244.145
2011,RSM00025538,64.75,153.97,2.2,27,23.42,28,34.2,16.601,19.241,211.614
2012,RSM00025551,64.22,164.23,2,31.5,25.5,30.2,32.05,19.475,21.346,22.644
2013,RSM00025563,646.831,1.704.167,2.4,25,18.77,25.65,27.8,13.39,162.755,168.584
2014,RSM00025594,647.831,1.775.667,2.6,24,16.8,19.3,24.9,114.392,13.091,147.998
2015,RSM00025703,644.167,-1.732.333,2.8,20,23.3,32.8,35.81,186.778,21.402,246.994
2016,RSM00025705,629.167,1.524.167,2.8,21,23.52,31.95,36,182.247,22.598,249.056
2017,RSM00025715,62.45,152.32,1,94,20.752,20.752,20.752,18.12,18.12,18.12
2018,RSM00025745,62.5,155.783,1.2,70.5,197.671,26.85,38.43,170.377,17.403,197.475
2019,RSM00025913,624.831,1.662.167,2.2,15,19.04,23.3,24.4,141.062,15.036,15.97
2020,RSM00025927,59.55,1.507.831,2.2,20,20.88,27.6,32.3,14.114,16.214,171.966
2021,RSM00025956,59.65,154.27,2,38.5,14.927,18.05,23.25,11.697,131.785,140.165
2022,RSM00026059,60.43,169.67,4,9,25.35,28.15,30.9,20.807,22.351,245.035
2023,RSM00026063,59.367,28.6,3.2,10,28.3,28.6,32.9,213.641,22.937,24.888
2024,RSM00026069,599.667,30.3,3.6,14,26.09,28.6,32.08,21.274,227.965,241.185
2025,RSM00026072,59.4,30.1,1,94,21.471,21.471,21.471,21.178,21.178,21.178
2026,RSM00026078,59.933,31,1,94,22.121,22.121,22.121,20.854,20.854,20.854
2027,RSM00026094,59.35,31.233,3.6,9,26.8,31.55,33.89,219.546,242.715,256.289
2028,RSM00026099,59.7,33.6,1,94,21.751,21.751,21.751,21.126,21.126,21.126
2029,RSM00026157,59.5,34.7,3.8,10,25.46,28.4,30.6,198.322,21.868,24.452
2030,RSM00026167,58.7,27.8,3.6,11,25.31,29.25,33.05,212.364,220.825,242.438
2031,RSM00026179,58.567,29.8,1,94,22.939,22.939,22.939,22.226,22.226,22.226
2032,RSM00026268,58.517,31.25,1,92,22.816,22.816,22.816,21.825,21.825,21.825
2033,RSM00026275,57.817,29.95,4.2,8,27.46,30.2,33.6,224.944,23.84,258.276
2034,RSM00026285,58,31.3,1,94,22.963,22.963,22.963,22.565,22.565,22.565
2035,RSM00026291,58.267,32.533,1,94,23.177,23.177,23.177,22.648,22.648,22.648
2036,RSM00026298,58.417,33.9,3.6,9.5,26.96,29.3,33.7,21.982,23.418,253.835
2037,RSM00026359,57.9,34.1,3.8,9,25.46,29.3,32.38,213.664,22.75,25.494
2038,RSM00026378,57,28.9,1,94,22.575,22.575,22.575,21.471,21.471,21.471
2039,RSM00026381,57.15,31.183,1,94,23.762,23.762,23.762,23.291,23.291,23.291
2040,RSM00026389,57.65,32.467,4,8,25.5,28.6,31.8,208.575,225.335,245.285
2041,RSM00026393,57.133,33.117,1,94,22.479,22.479,22.479,21.201,21.201,21.201
2042,RSM00026477,57.55,34.567,4.2,10,25.96,29.4,32.36,216.488,23.348,25.218
2043,RSM00026585,56.35,306.167,2.2,14,22.122,29,30.32,207.406,21.146,228.676
2044,RSM00026695,55.85,32.95,4,7,26.3,28.5,33.2,217.465,23.384,258.255
2045,RSM00026702,55.167,34.4,3.6,10,26.47,31.75,32.7,220.626,232.185,265.296
2046,RSM00026781,547.167,20.55,4.2,7,26.34,29.1,32.6,214.416,22.735,261.442
2047,RSM00026795,54.75,320.667,1,94,22.98,22.98,22.98,21.844,21.844,21.844
2048,RSM00026882,54.417,34.017,4.4,6.5,25.74,28.1,32.9,21.766,227.065,265.344
2049,RSM00026894,53.933,32.833,1,94,23.978,23.978,23.978,23.246,23.246,23.246
2050,RSM00026976,53.533,33.75,3.4,9,28.6,29.9,35.08,235.878,25.035,275.956
2051,RSM00026997,53,31.6,3.8,11,26.68,30.4,33.64,219.872,23.842,26.975
2052,RSM00027008,52.6,337.997,3.2,8,26.74,30.3,33.6,225.461,24.55,256.666
2053,RSM00027037,59.4,35.9,3.4,10,25.12,30.5,33.12,221.794,24.837,253.086
2054,RSM00027051,593.167,399.167,2.8,15.5,25.53,30.45,32.9,221.311,241.835,251.212
2055,RSM00027066,59.97,42.75,3,17,27.3,31.9,34.1,22.787,24.827,25.874
2056,RSM00027083,59.53,45.45,2.4,18,28.47,30.8,33,226.943,24.027,263.585
2057,RSM00027108,59.9,48.3,1,94,21.782,21.782,21.782,20.892,20.892,20.892
2058,RSM00027113,58.567,35.633,3.2,11,26.1,30.3,33.02,217.523,236.955,253.679
2059,RSM00027164,59.25,37.967,3.6,10.5,27.06,31,34.18,23.249,24.922,26.108
2060,RSM00027199,58.82,44.32,3,16,24.3,32,33.9,22.08,24.773,26.64
2061,RSM00027242,58.6,496.331,3.4,7,26.54,32.2,34.4,228.314,24.898,266.756
2062,RSM00027252,58.483,41.533,2.8,10.5,24.16,30.2,36.4,212.808,23.785,257.479
2063,RSM00027271,58.35,43.383,3.2,12.5,27.6,31,35.57,221.769,242.435,250.349
2064,RSM00027277,58.367,45.533,2.8,18.5,28.31,32.15,33.59,240.713,25.104,265.198
2065,RSM00027316,57.9,45.8,1,94,22.505,22.505,22.505,21.069,21.069,21.069
2066,RSM00027321,57.35,37.583,1,92,24.247,24.247,24.247,22.095,22.095,22.095
2067,RSM00027329,57.5,38.3,3,16,26.1,29.4,33.4,21.814,24.418,25.994
2068,RSM00027333,57.2,39.417,3.2,7.5,25.87,30.35,33.53,222.384,24.328,262.738
2069,RSM00027347,577.331,40.85,1,94,22.965,22.965,22.965,21.754,21.754,21.754
2070,RSM00027355,56.95,40.967,2.4,12,25.01,29.4,34.1,216.018,233.855,252.804
2071,RSM00027369,57.333,43.117,3.4,12,24.88,31,35.8,224.506,24.048,260.496
2072,RSM00027373,57.133,45.167,2.6,11,27.22,31.1,33.36,225.304,23.95,25.301
2073,RSM00027393,57.667,46.633,2.8,10,24.07,32,32.96,211.647,246.105,252.145
2074,RSM00027402,57.55,49.95,3.8,7,27.22,30.7,33.5,227.428,24.91,258.618
2075,RSM00027417,56.883,35.867,1,92,24.08,24.08,24.08,22.38,22.38,22.38
2076,RSM00027459,56.35,36.75,3.4,10,27.86,31.4,34.28,22.494,24.532,26.075
2077,RSM00027485,562.667,44,1.8,19,27.78,32.3,34.9,235.342,25.7,271.848
2078,RSM00027491,56.6,47.9,1,94,24.7,24.7,24.7,23.624,23.624,23.624
2079,RSM00027507,57,48.733,1,94,24.03,24.03,24.03,21.886,21.886,21.886
2080,RSM00027511,55.517,35.033,1,94,25.023,25.023,25.023,22.59,22.59,22.59
2081,RSM00027523,55.9,36.817,1,94,25.717,25.717,25.717,23.289,23.289,23.289
2082,RSM00027532,55.767,38.683,3.2,9.5,25.66,30.75,32.85,219.696,239.185,256.376
2083,RSM00027539,56.117,40.35,1,94,23.93,23.93,23.93,22.605,22.605,22.605
2084,RSM00027577,55.6,40.65,1,94,24.376,24.376,24.376,23.417,23.417,23.417
2085,RSM00027595,55.533,45.5,2,30.5,25.6,32.8,34.45,23.44,25.416,265.185
2086,RSM00027606,557.331,49.2,1,94,24.642,24.642,24.642,23.192,23.192,23.192
2087,RSM00027611,55.017,36.483,1,94,25.019,25.019,25.019,22.95,22.95,22.95
2088,RSM00027612,55.383,36.7,3,16,25.3,30.9,33.4,21.867,24.018,26.476
2089,RSM00027627,558.331,376.167,1,94,22.827,22.827,22.827,21.816,21.816,21.816
2090,RSM00027643,54.833,38.15,1,94,24.983,24.983,24.983,23.765,23.765,23.765
2091,RSM00027648,55.333,42.117,3.2,15.5,28.16,31.9,34.7,243.068,253.955,269.409
2092,RSM00027653,54.95,417.667,1,94,23.896,23.896,23.896,22.874,22.874,22.874
2093,RSM00027665,55.367,43.783,2.6,13,28.2,30.5,33.94,22.892,24.358,264.226
2094,RSM00027675,55,44.5,2.8,13.5,27.6,30.6,34.43,232.598,246.195,266.916
2095,RSM00027679,55.18,46.33,4.2,10,27.26,30,33.4,21.986,23.925,251.344
2096,RSM00027697,54.817,46.583,1,94,25.079,25.079,25.079,23.742,23.742,23.742
2097,RSM00027707,54.95,48.817,3.8,11,26.28,28.8,33.14,215.934,23.289,264.054
2098,RSM00027719,54.1,353.164,3.2,13,27.74,29.4,34.32,227.602,238.865,273.462
2099,RSM00027752,54.233,37.617,1,94,24.638,24.638,24.638,23.638,23.638,23.638
2100,RSM00027760,54.633,43.233,1,94,24.341,24.341,24.341,23.362,23.362,23.362
2101,RSM00027776,54.133,45.233,1,94,26.409,26.409,26.409,24.848,24.848,24.848
2102,RSM00027799,54.483,46.7,1,94,29.117,29.117,29.117,27.532,27.532,27.532
2103,RSM00027823,54.233,49.6,3.2,13.5,27.5,29.4,34.35,225.592,24.318,27.728
2104,RSM00027835,537.831,39.25,1.6,57,27.168,27.234,31.76,238.028,254.475,25.676
2105,RSM00027848,53.717,40.117,1,94,24.593,24.593,24.593,23.924,23.924,23.924
2106,RSM00027857,53.45,41.8,3,12,29.2,30.5,36,24.755,25.512,28.476
2107,RSM00027858,53.5,42.62,1,94,24.733,24.733,24.733,24.202,24.202,24.202
2108,RSM00027906,53.333,43.317,4,9,27,30,34.1,22.443,24.284,27.036
2109,RSM00027921,52.933,36,1,94,26.128,26.128,26.128,25.076,25.076,25.076
2110,RSM00027928,53.15,38.117,2.8,11,28.53,30.15,34.88,231.405,247.935,282.564
2111,RSM00027930,52.633,38.517,1,94,24.371,24.371,24.371,23.657,23.657,23.657
2112,RSM00027935,52.7,39.517,1,94,25.276,25.276,25.276,24.345,24.345,24.345
2113,RSM00027957,52.883,40.483,1,94,25.259,25.259,25.259,24.575,24.575,24.575
2114,RSM00027962,52.667,42.717,3.8,7,29.5,33.2,36.1,250.528,26.346,282.006
2115,RSM00027983,53.13,45.02,2.8,14.5,29.92,34.1,35.5,250.144,263.885,278.626
2116,RSM00027995,53.183,48.4,3.2,17.5,31.88,35.95,38.9,259.483,282.355,291.525
2117,RSM00028009,53,49.4,3.2,14,27,31.75,33.2,22.274,24.912,26.09
2118,RSM00028044,59.33,52.23,1.8,39,23.523,30.5,34.1,21.006,22.961,242.436
2119,RSM00028049,59.6,60.533,2.8,17.5,25.29,29.5,33.38,204.312,233.995,247.879
2120,RSM00028064,59.433,62.333,3.2,15.5,29.6,31.15,34.02,213.742,23.167,263.775
2121,RSM00028076,596.167,657.167,3.8,12,27.2,31,32.7,204.566,23.098,257.368
2122,RSM00028116,59.6,69.283,3,11,25.3,32.3,34.1,20.85,23.971,25.412
2123,RSM00028138,58.983,54.65,3.8,12,22.2,30,31.2,18.673,21.816,231.444
2124,RSM00028144,585.167,58.85,3,14,26.1,31.6,34.5,20.35,24.552,25.433
2125,RSM00028214,58.9,607.994,3.2,8.5,24.56,31.75,32.49,208.363,23.986,252.597
2126,RSM00028216,58.133,52.583,3.2,10.5,24.23,31.6,33.57,203.406,23.868,251.448
2127,RSM00028224,58.083,54.683,3.2,12.5,26.14,32.1,33.71,210.214,24.685,253.332
2128,RSM00028225,580.167,56.3,1,92,23.374,23.374,23.374,21.58,21.58,21.58
2129,RSM00028240,57.915,56.021,3.6,8.5,25.08,31.1,33.81,199.859,230.695,246.955
2130,RSM00028255,57.883,60.067,3.6,10.5,27.8,32.1,34.4,219.956,243.245,261.817
2131,RSM00028275,580.994,63.7,3,15,30,31.5,35.7,21.26,23.737,25.765
2132,RSM00028319,58.15,68.25,2.6,15,24.2,32.7,33.7,206.176,24.677,25.836
2133,RSM00028321,57.083,54.75,2.6,17,25.06,32.3,34.2,210.602,23.865,25.187
2134,RSM00028334,57.717,55.383,3,13,28.3,32,34.5,22.025,23.532,25.476
2135,RSM00028367,57.35,58.217,3.4,14,25.1,33,33.7,228.748,25.572,26.814
2136,RSM00028382,57.15,65.5,3.6,13.5,26.8,31.3,32.58,206.983,23.827,246.276
2137,RSM00028383,57.717,57.683,4,13,28.5,31.1,35.3,218.585,23.626,248.325
2138,RSM00028418,57.517,72.4,3,12,25.1,33.6,35.7,22.575,25.666,26.303
2139,RSM00028428,56.47,53.73,2.4,16,249.554,33,34.02,223.162,25.488,268.457
2140,RSM00028434,56.5,56.133,2.8,15,27.38,33.3,36,224.485,25.977,268.523
2141,RSM00028440,56.65,577.831,2.6,16,26.74,32.7,35.6,22.035,24.908,261.928
2142,RSM00028451,568.331,606.331,3.4,11,24.74,32.7,36.1,209.826,24.813,269.078
2143,RSM00028465,56.85,62.717,4.6,8,26.8,30,36.5,22.478,23.497,26.284
2144,RSM00028481,56.683,66.35,4,9,27.4,29.55,37,219.035,23.709,25.796
2145,RSM00028491,56.817,70.617,4,14.5,27,31.2,32.8,21.157,233.505,24.738
2146,RSM00028493,56.933,72.667,4.2,10,27.68,33.2,36.4,224.546,24.25,264.556
2147,RSM00028502,56.9,743.831,1,94,25.191,25.191,25.191,23.827,23.827,23.827
2148,RSM00028506,56.2,51.1,3.2,14,25.33,33.2,34.1,230.848,26.16,268.372
2149,RSM00028522,55.77,520.694,1,94,24.502,24.502,24.502,23.396,23.396,23.396
2150,RSM00028541,56.083,56.583,3.8,11,23.2,30.7,34.2,199.396,23.363,250.352
2151,RSM00028552,56.083,60.3,3.8,15,26,34,36,223.212,26.284,274.548
2152,RSM00028573,56.08,63.63,3.8,15,28.32,31.6,36.5,225.864,24.93,264.594
2153,RSM00028586,560.994,69.43,3.6,14,27.1,31.75,33.92,22.03,23.235,262.514
2154,RSM00028588,55.867,72.2,3.8,10,29.3,32.8,37.3,230.232,24.062,268.632
2155,RSM00028593,55.567,71.367,3.6,11,26.4,29,36,220.318,229.825,255.121
2156,RSM00028598,56.1,74.633,3.2,15,27.11,31.7,35,225.032,23.98,257.369
2157,RSM00028621,55.6,73.483,3.6,13.5,24.43,31.5,36.7,21.435,243.755,262.579
2158,RSM00028642,55.417,55.533,2.8,20.5,242.035,29.4,34.82,212.732,230.205,248.561
2159,RSM00028655,55.3,61.533,2.2,19,26.498,32,33.5,224.566,23.657,25.4
2160,RSM00028661,55.233,63.317,4.2,11,30.04,34.1,36.8,239.544,26.763,281.314
2161,RSM00028666,554.667,65.4,3.8,12,29.8,33.1,36.4,239.764,26.155,276.394
2162,RSM00028688,55.25,67.3,4.2,13,28.66,33.3,35.1,23.955,24.924,265.828
2163,RSM00028696,54.9,71.25,4.6,9,29.34,34.6,35.32,237.592,25.948,268.406
2164,RSM00028698,55.033,74.583,3.6,14,28.1,34.7,35.5,230.924,254.615,270.954
2165,RSM00028704,550.167,733.831,3.2,15,26.25,34.5,35.5,23.762,262.715,269.616
2166,RSM00028705,54.5,50.4,1,94,25.855,25.855,25.855,24.908,24.908,24.908
2167,RSM00028711,54.417,51.1,3,17,25.3,32.5,34.2,22.189,24.474,25.483
2168,RSM00028719,54.583,52.8,3,15,26.5,32.3,36,22.587,24.971,26.303
2169,RSM00028722,54,54.2,3.8,13,25.08,33.1,34.5,230.362,25.54,26.959
2170,RSM00028748,547.167,558.331,3.4,10,29.64,33.6,38.18,236.274,26.295,286.968
2171,RSM00028756,540.994,615.994,2.2,18,259.774,30,34.2,250.842,25.718,273.526
2172,RSM00028786,54.467,64.867,4.6,9,28.8,34.1,35.36,241.946,26.346,277.916
2173,RSM00028797,54.367,71.75,3.6,13,28.53,31.35,36.57,238.496,250.765,27.993
2174,RSM00028799,54.2,72.967,4,11.5,30.45,34.5,35.6,239.635,257.605,26.458
2175,RSM00028806,54.167,74.8,1,94,27.154,27.154,27.154,25.781,25.781,25.781
2176,RSM00028825,53.617,52.45,2.8,18.5,28.81,33.5,35.95,246.272,262.075,283.247
2177,RSM00028838,535.994,56,2.2,21,25.148,31.9,34.7,237.202,24.964,265.678
2178,RSM00028908,53.35,59.083,1,94,29.379,29.379,29.379,28.671,28.671,28.671
2179,RSM00028909,52.617,51.283,3.2,17.5,29.13,36.65,39.03,244.372,27.563,283.429
2180,RSM00028916,52.817,52.217,1,94,28.319,28.319,28.319,27.567,27.567,27.567
2181,RSM00029023,52.933,54.75,4.4,14,27.08,31.4,32.2,219.314,236.365,253.924
2182,RSM00029068,59.85,81.95,2.2,23,21.48,26.9,30.8,193.532,22.423,236.956
2183,RSM00029111,59.5,91.017,4,11.5,30.45,32.6,33.5,23.063,24.189,25.431
2184,RSM00029122,59.2,78.2,4.4,16,27.92,30.9,33.3,210.907,22.588,246.023
2185,RSM00029209,59.05,80.95,3.2,19.5,27.39,31.3,32.1,218.673,228.345,243.122
2186,RSM00029231,57.783,77.283,4.2,13,28.48,30.8,33,223.674,23.996,256.876
2187,RSM00029253,58.3,828.831,3.2,18.5,30.7,32,32.3,221.121,22.788,240.045
2188,RSM00029263,58.433,89.367,3,15,30.2,31.1,34.5,23.565,25.035,25.972
2189,RSM00029274,58.45,92.15,1.8,20,24.931,29.8,31.7,22.329,23.518,241.592
2190,RSM00029282,58.083,93,3.8,11,30.8,32.4,35.48,24.633,25.637,268.034
2191,RSM00029313,583.831,97.45,4,11.5,26.4,31.7,35.1,21.912,25.424,27.079
2192,RSM00029328,57.57,79.43,4,8,27.6,29.2,32.2,231.225,238.135,26.207
2193,RSM00029363,57,82.07,2.2,24,24.354,32,32.1,21.992,23.671,27.326
2194,RSM00029393,57.633,92.267,3.8,8,28.7,32.9,35,245.664,25.629,260.696
2195,RSM00029405,57.65,99.53,4,9,25.7,29.7,34.9,222.795,233.445,25.687
2196,RSM00029418,56.6,76.567,3.8,9,26.62,31.3,34.5,226.406,24.977,278.848
2197,RSM00029456,56.35,78.35,2.4,18,24.311,32,32.4,217.831,229.575,238.462
2198,RSM00029464,56.533,89.317,1,92,24.96,24.96,24.96,22.863,22.863,22.863
2199,RSM00029467,56.65,90.55,3.8,15,27,32.4,34.8,22.333,24.7,258.998
2200,RSM00029471,56.28,90.5,4.4,11.5,31.52,32.8,36.1,233.234,24.26,248.326
2201,RSM00029477,56.9,93.133,2.8,14.5,25.082,32,32.8,229.004,24.081,253.658
2202,RSM00029481,56.5,93.283,4.4,9,28.53,31.6,38.5,239.342,251.235,261.838
2203,RSM00029524,56.85,95.217,4,12.5,27.25,30.75,35.7,223.985,23.929,25.095
2204,RSM00029551,55.85,80.033,4.8,9.5,31,32.9,34.3,232.373,238.845,247.994
2205,RSM00029553,56.217,87.75,4,14,29.7,32,34.1,221.995,234.165,245.725
